survival_type,period,sex,age_group,years_since_dx,subtype,survival_pct,ci_lower,ci_upper
Observed,2017–2021,persons,5–14,5,dlbcl,NA,NA,NA
Observed,2017–2021,persons,15–24,5,dlbcl,0.88,0.782,0.936
Observed,2017–2021,persons,25–34,5,dlbcl,0.904,0.846,0.941
Observed,2017–2021,persons,35–44,5,dlbcl,0.88,0.842,0.909
Observed,2017–2021,persons,45–54,5,dlbcl,0.822,0.796,0.846
Observed,2017–2021,persons,55–64,5,dlbcl,0.768,0.748,0.787
Observed,2017–2021,persons,65–74,5,dlbcl,0.65,0.632,0.668
Observed,2017–2021,persons,75–84,5,dlbcl,0.455,0.435,0.474
Observed,2017–2021,persons,85+,5,dlbcl,0.217,0.193,0.242
Relative,2007–2011,females,5–14,1,dlbcl,NA,NA,NA
Relative,2007–2011,females,15–24,1,dlbcl,0.967,0.785,0.995
Relative,2007–2011,females,25–34,1,dlbcl,0.974,0.899,0.994
Relative,2007–2011,females,35–44,1,dlbcl,0.927,0.875,0.958
Relative,2007–2011,females,45–54,1,dlbcl,0.915,0.878,0.941
Relative,2007–2011,females,55–64,1,dlbcl,0.895,0.868,0.917
Relative,2007–2011,females,65–74,1,dlbcl,0.826,0.797,0.851
Relative,2007–2011,females,75–84,1,dlbcl,0.643,0.609,0.675
Relative,2007–2011,females,85+,1,dlbcl,0.434,0.377,0.49
Relative,2007–2011,females,5–14,2,dlbcl,NA,NA,NA
Relative,2007–2011,females,15–24,2,dlbcl,0.935,0.765,0.9840000000000002
Relative,2007–2011,females,25–34,2,dlbcl,0.96,0.88,0.9880000000000002
Relative,2007–2011,females,35–44,2,dlbcl,0.891,0.832,0.93
Relative,2007–2011,females,45–54,2,dlbcl,0.879,0.837,0.911
Relative,2007–2011,females,55–64,2,dlbcl,0.836,0.803,0.864
Relative,2007–2011,females,65–74,2,dlbcl,0.771,0.739,0.8
Relative,2007–2011,females,75–84,2,dlbcl,0.567,0.531,0.601
Relative,2007–2011,females,85+,2,dlbcl,0.355,0.299,0.413
Relative,2007–2011,females,5–14,3,dlbcl,NA,NA,NA
Relative,2007–2011,females,15–24,3,dlbcl,0.936,0.765,0.9840000000000002
Relative,2007–2011,females,25–34,3,dlbcl,0.961,0.88,0.9880000000000002
Relative,2007–2011,females,35–44,3,dlbcl,0.892,0.833,0.931
Relative,2007–2011,females,45–54,3,dlbcl,0.859,0.814,0.893
Relative,2007–2011,females,55–64,3,dlbcl,0.815,0.781,0.845
Relative,2007–2011,females,65–74,3,dlbcl,0.735,0.701,0.767
Relative,2007–2011,females,75–84,3,dlbcl,0.543,0.505,0.579
Relative,2007–2011,females,85+,3,dlbcl,0.345,0.285,0.408
Relative,2007–2011,females,5–14,4,dlbcl,NA,NA,NA
Relative,2007–2011,females,15–24,4,dlbcl,0.936,0.765,0.9840000000000002
Relative,2007–2011,females,25–34,4,dlbcl,0.961,0.881,0.9880000000000002
Relative,2007–2011,females,35–44,4,dlbcl,0.893,0.834,0.932
Relative,2007–2011,females,45–54,4,dlbcl,0.844,0.798,0.881
Relative,2007–2011,females,55–64,4,dlbcl,0.795,0.759,0.827
Relative,2007–2011,females,65–74,4,dlbcl,0.7,0.664,0.734
Relative,2007–2011,females,75–84,4,dlbcl,0.524,0.485,0.562
Relative,2007–2011,females,85+,4,dlbcl,0.309,0.247,0.377
Relative,2007–2011,females,5–14,5,dlbcl,NA,NA,NA
Relative,2007–2011,females,15–24,5,dlbcl,0.936,0.765,0.9850000000000002
Relative,2007–2011,females,25–34,5,dlbcl,0.948,0.864,0.982
Relative,2007–2011,females,35–44,5,dlbcl,0.878,0.814,0.921
Relative,2007–2011,females,45–54,5,dlbcl,0.84,0.793,0.878
Relative,2007–2011,females,55–64,5,dlbcl,0.779,0.742,0.813
Relative,2007–2011,females,65–74,5,dlbcl,0.682,0.644,0.717
Relative,2007–2011,females,75–84,5,dlbcl,0.496,0.456,0.537
Relative,2007–2011,females,85+,5,dlbcl,0.297,0.229,0.373
Relative,2007–2011,males,5–14,1,dlbcl,NA,NA,NA
Relative,2007–2011,males,15–24,1,dlbcl,0.922,0.822,0.967
Relative,2007–2011,males,25–34,1,dlbcl,0.941,0.885,0.971
Relative,2007–2011,males,35–44,1,dlbcl,0.92,0.875,0.949
Relative,2007–2011,males,45–54,1,dlbcl,0.875,0.842,0.902
Relative,2007–2011,males,55–64,1,dlbcl,0.871,0.847,0.891
Relative,2007–2011,males,65–74,1,dlbcl,0.803,0.776,0.827
Relative,2007–2011,males,75–84,1,dlbcl,0.675,0.642,0.705
Relative,2007–2011,males,85+,1,dlbcl,0.466,0.4,0.531
Relative,2007–2011,males,5–14,2,dlbcl,NA,NA,NA
Relative,2007–2011,males,15–24,2,dlbcl,0.882,0.777,0.94
Relative,2007–2011,males,25–34,2,dlbcl,0.887,0.818,0.931
Relative,2007–2011,males,35–44,2,dlbcl,0.86,0.806,0.9
Relative,2007–2011,males,45–54,2,dlbcl,0.809,0.771,0.842
Relative,2007–2011,males,55–64,2,dlbcl,0.801,0.773,0.827
Relative,2007–2011,males,65–74,2,dlbcl,0.73,0.699,0.759
Relative,2007–2011,males,75–84,2,dlbcl,0.598,0.563,0.632
Relative,2007–2011,males,85+,2,dlbcl,0.37,0.302,0.442
Relative,2007–2011,males,5–14,3,dlbcl,NA,NA,NA
Relative,2007–2011,males,15–24,3,dlbcl,0.867,0.759,0.93
Relative,2007–2011,males,25–34,3,dlbcl,0.863,0.791,0.913
Relative,2007–2011,males,35–44,3,dlbcl,0.847,0.792,0.89
Relative,2007–2011,males,45–54,3,dlbcl,0.802,0.762,0.836
Relative,2007–2011,males,55–64,3,dlbcl,0.774,0.744,0.801
Relative,2007–2011,males,65–74,3,dlbcl,0.696,0.664,0.727
Relative,2007–2011,males,75–84,3,dlbcl,0.566,0.528,0.602
Relative,2007–2011,males,85+,3,dlbcl,0.364,0.287,0.446
Relative,2007–2011,males,5–14,4,dlbcl,NA,NA,NA
Relative,2007–2011,males,15–24,4,dlbcl,0.852,0.741,0.919
Relative,2007–2011,males,25–34,4,dlbcl,0.847,0.772,0.9
Relative,2007–2011,males,35–44,4,dlbcl,0.84,0.784,0.884
Relative,2007–2011,males,45–54,4,dlbcl,0.778,0.737,0.814
Relative,2007–2011,males,55–64,4,dlbcl,0.749,0.717,0.778
Relative,2007–2011,males,65–74,4,dlbcl,0.668,0.633,0.7
Relative,2007–2011,males,75–84,4,dlbcl,0.548,0.508,0.587
Relative,2007–2011,males,85+,4,dlbcl,0.347,0.262,0.44
Relative,2007–2011,males,5–14,5,dlbcl,NA,NA,NA
Relative,2007–2011,males,15–24,5,dlbcl,0.853,0.742,0.92
Relative,2007–2011,males,25–34,5,dlbcl,0.848,0.772,0.901
Relative,2007–2011,males,35–44,5,dlbcl,0.838,0.78,0.882
Relative,2007–2011,males,45–54,5,dlbcl,0.763,0.721,0.8
Relative,2007–2011,males,55–64,5,dlbcl,0.724,0.691,0.755
Relative,2007–2011,males,65–74,5,dlbcl,0.655,0.618,0.689
Relative,2007–2011,males,75–84,5,dlbcl,0.527,0.485,0.569
Relative,2007–2011,males,85+,5,dlbcl,0.312,0.218,0.423
Relative,2007–2011,persons,5–14,1,dlbcl,0.97,0.804,0.996
Relative,2007–2011,persons,15–24,1,dlbcl,0.936,0.863,0.971
Relative,2007–2011,persons,25–34,1,dlbcl,0.953,0.914,0.975
Relative,2007–2011,persons,35–44,1,dlbcl,0.923,0.891,0.946
Relative,2007–2011,persons,45–54,1,dlbcl,0.891,0.867,0.911
Relative,2007–2011,persons,55–64,1,dlbcl,0.881,0.863,0.896
Relative,2007–2011,persons,65–74,1,dlbcl,0.813,0.794,0.831
Relative,2007–2011,persons,75–84,1,dlbcl,0.659,0.636,0.682
Relative,2007–2011,persons,85+,1,dlbcl,0.448,0.405,0.491
Relative,2007–2011,persons,5–14,2,dlbcl,0.906,0.737,0.969
Relative,2007–2011,persons,15–24,2,dlbcl,0.899,0.82,0.945
Relative,2007–2011,persons,25–34,2,dlbcl,0.913,0.865,0.945
Relative,2007–2011,persons,35–44,2,dlbcl,0.873,0.835,0.903
Relative,2007–2011,persons,45–54,2,dlbcl,0.837,0.809,0.861
Relative,2007–2011,persons,55–64,2,dlbcl,0.815,0.794,0.835
Relative,2007–2011,persons,65–74,2,dlbcl,0.749,0.727,0.769
Relative,2007–2011,persons,75–84,2,dlbcl,0.583,0.558,0.608
Relative,2007–2011,persons,85+,2,dlbcl,0.362,0.318,0.407
Relative,2007–2011,persons,5–14,3,dlbcl,0.907,0.737,0.969
Relative,2007–2011,persons,15–24,3,dlbcl,0.889,0.808,0.938
Relative,2007–2011,persons,25–34,3,dlbcl,0.899,0.848,0.933
Relative,2007–2011,persons,35–44,3,dlbcl,0.866,0.827,0.897
Relative,2007–2011,persons,45–54,3,dlbcl,0.824,0.795,0.85
Relative,2007–2011,persons,55–64,3,dlbcl,0.791,0.768,0.811
Relative,2007–2011,persons,65–74,3,dlbcl,0.714,0.691,0.736
Relative,2007–2011,persons,75–84,3,dlbcl,0.555,0.528,0.58
Relative,2007–2011,persons,85+,3,dlbcl,0.354,0.306,0.403
Relative,2007–2011,persons,5–14,4,dlbcl,0.907,0.737,0.969
Relative,2007–2011,persons,15–24,4,dlbcl,0.88,0.797,0.931
Relative,2007–2011,persons,25–34,4,dlbcl,0.889,0.837,0.926
Relative,2007–2011,persons,35–44,4,dlbcl,0.862,0.823,0.894
Relative,2007–2011,persons,45–54,4,dlbcl,0.804,0.774,0.831
Relative,2007–2011,persons,55–64,4,dlbcl,0.768,0.744,0.79
Relative,2007–2011,persons,65–74,4,dlbcl,0.683,0.658,0.706
Relative,2007–2011,persons,75–84,4,dlbcl,0.536,0.508,0.564
Relative,2007–2011,persons,85+,4,dlbcl,0.324,0.273,0.378
Relative,2007–2011,persons,5–14,5,dlbcl,NA,NA,NA
Relative,2007–2011,persons,15–24,5,dlbcl,0.881,0.798,0.931
Relative,2007–2011,persons,25–34,5,dlbcl,0.884,0.831,0.922
Relative,2007–2011,persons,35–44,5,dlbcl,0.855,0.815,0.888
Relative,2007–2011,persons,45–54,5,dlbcl,0.794,0.763,0.821
Relative,2007–2011,persons,55–64,5,dlbcl,0.747,0.722,0.77
Relative,2007–2011,persons,65–74,5,dlbcl,0.667,0.641,0.692
Relative,2007–2011,persons,75–84,5,dlbcl,0.512,0.483,0.541
Relative,2007–2011,persons,85+,5,dlbcl,0.305,0.249,0.367
Relative,2007–2021,females,5–14,1,dlbcl,0.89,0.697,0.963
Relative,2007–2021,females,15–24,1,dlbcl,0.953,0.879,0.982
Relative,2007–2021,females,25–34,1,dlbcl,0.972,0.939,0.9880000000000002
Relative,2007–2021,females,35–44,1,dlbcl,0.942,0.916,0.96
Relative,2007–2021,females,45–54,1,dlbcl,0.916,0.897,0.932
Relative,2007–2021,females,55–64,1,dlbcl,0.903,0.889,0.915
Relative,2007–2021,females,65–74,1,dlbcl,0.846,0.832,0.859
Relative,2007–2021,females,75–84,1,dlbcl,0.687,0.669,0.704
Relative,2007–2021,females,85+,1,dlbcl,0.501,0.472,0.531
Relative,2007–2021,females,5–14,2,dlbcl,0.853,0.655,0.942
Relative,2007–2021,females,15–24,2,dlbcl,0.942,0.865,0.976
Relative,2007–2021,females,25–34,2,dlbcl,0.93,0.886,0.957
Relative,2007–2021,females,35–44,2,dlbcl,0.909,0.879,0.932
Relative,2007–2021,females,45–54,2,dlbcl,0.878,0.855,0.897
Relative,2007–2021,females,55–64,2,dlbcl,0.857,0.841,0.872
Relative,2007–2021,females,65–74,2,dlbcl,0.786,0.77,0.801
Relative,2007–2021,females,75–84,2,dlbcl,0.617,0.598,0.636
Relative,2007–2021,females,85+,2,dlbcl,0.43,0.399,0.461
Relative,2007–2021,females,5–14,3,dlbcl,0.853,0.655,0.943
Relative,2007–2021,females,15–24,3,dlbcl,0.932,0.854,0.969
Relative,2007–2021,females,25–34,3,dlbcl,0.921,0.875,0.951
Relative,2007–2021,females,35–44,3,dlbcl,0.89,0.857,0.916
Relative,2007–2021,females,45–54,3,dlbcl,0.857,0.833,0.877
Relative,2007–2021,females,55–64,3,dlbcl,0.836,0.818,0.852
Relative,2007–2021,females,65–74,3,dlbcl,0.755,0.738,0.772
Relative,2007–2021,females,75–84,3,dlbcl,0.588,0.568,0.608
Relative,2007–2021,females,85+,3,dlbcl,0.418,0.384,0.452
Relative,2007–2021,females,5–14,4,dlbcl,NA,NA,NA
Relative,2007–2021,females,15–24,4,dlbcl,0.932,0.854,0.969
Relative,2007–2021,females,25–34,4,dlbcl,0.921,0.876,0.951
Relative,2007–2021,females,35–44,4,dlbcl,0.886,0.853,0.913
Relative,2007–2021,females,45–54,4,dlbcl,0.84,0.815,0.861
Relative,2007–2021,females,55–64,4,dlbcl,0.822,0.804,0.839
Relative,2007–2021,females,65–74,4,dlbcl,0.732,0.714,0.749
Relative,2007–2021,females,75–84,4,dlbcl,0.565,0.544,0.585
Relative,2007–2021,females,85+,4,dlbcl,0.401,0.364,0.439
Relative,2007–2021,females,5–14,5,dlbcl,NA,NA,NA
Relative,2007–2021,females,15–24,5,dlbcl,0.932,0.854,0.97
Relative,2007–2021,females,25–34,5,dlbcl,0.917,0.871,0.948
Relative,2007–2021,females,35–44,5,dlbcl,0.878,0.844,0.906
Relative,2007–2021,females,45–54,5,dlbcl,0.832,0.807,0.855
Relative,2007–2021,females,55–64,5,dlbcl,0.806,0.787,0.824
Relative,2007–2021,females,65–74,5,dlbcl,0.71,0.691,0.728
Relative,2007–2021,females,75–84,5,dlbcl,0.539,0.516,0.561
Relative,2007–2021,females,85+,5,dlbcl,0.397,0.356,0.44
Relative,2007–2021,males,5–14,1,dlbcl,1,0.929,1
Relative,2007–2021,males,15–24,1,dlbcl,0.944,0.894,0.971
Relative,2007–2021,males,25–34,1,dlbcl,0.954,0.925,0.972
Relative,2007–2021,males,35–44,1,dlbcl,0.937,0.916,0.953
Relative,2007–2021,males,45–54,1,dlbcl,0.904,0.888,0.918
Relative,2007–2021,males,55–64,1,dlbcl,0.886,0.874,0.897
Relative,2007–2021,males,65–74,1,dlbcl,0.835,0.822,0.846
Relative,2007–2021,males,75–84,1,dlbcl,0.709,0.692,0.724
Relative,2007–2021,males,85+,1,dlbcl,0.501,0.47,0.533
Relative,2007–2021,males,5–14,2,dlbcl,0.951,0.819,0.9880000000000002
Relative,2007–2021,males,15–24,2,dlbcl,0.914,0.858,0.949
Relative,2007–2021,males,25–34,2,dlbcl,0.917,0.88,0.943
Relative,2007–2021,males,35–44,2,dlbcl,0.884,0.858,0.906
Relative,2007–2021,males,45–54,2,dlbcl,0.853,0.834,0.87
Relative,2007–2021,males,55–64,2,dlbcl,0.822,0.808,0.836
Relative,2007–2021,males,65–74,2,dlbcl,0.763,0.748,0.777
Relative,2007–2021,males,75–84,2,dlbcl,0.638,0.62,0.655
Relative,2007–2021,males,85+,2,dlbcl,0.44,0.405,0.474
Relative,2007–2021,males,5–14,3,dlbcl,0.952,0.819,0.9880000000000002
Relative,2007–2021,males,15–24,3,dlbcl,0.896,0.837,0.935
Relative,2007–2021,males,25–34,3,dlbcl,0.898,0.859,0.927
Relative,2007–2021,males,35–44,3,dlbcl,0.874,0.847,0.897
Relative,2007–2021,males,45–54,3,dlbcl,0.838,0.818,0.856
Relative,2007–2021,males,55–64,3,dlbcl,0.798,0.783,0.813
Relative,2007–2021,males,65–74,3,dlbcl,0.733,0.718,0.748
Relative,2007–2021,males,75–84,3,dlbcl,0.609,0.59,0.628
Relative,2007–2021,males,85+,3,dlbcl,0.416,0.378,0.455
Relative,2007–2021,males,5–14,4,dlbcl,0.952,0.819,0.9880000000000002
Relative,2007–2021,males,15–24,4,dlbcl,0.878,0.816,0.92
Relative,2007–2021,males,25–34,4,dlbcl,0.893,0.853,0.923
Relative,2007–2021,males,35–44,4,dlbcl,0.867,0.839,0.89
Relative,2007–2021,males,45–54,4,dlbcl,0.822,0.801,0.841
Relative,2007–2021,males,55–64,4,dlbcl,0.78,0.763,0.796
Relative,2007–2021,males,65–74,4,dlbcl,0.705,0.688,0.721
Relative,2007–2021,males,75–84,4,dlbcl,0.584,0.563,0.604
Relative,2007–2021,males,85+,4,dlbcl,0.4,0.357,0.444
Relative,2007–2021,males,5–14,5,dlbcl,0.952,0.819,0.9890000000000002
Relative,2007–2021,males,15–24,5,dlbcl,0.879,0.817,0.921
Relative,2007–2021,males,25–34,5,dlbcl,0.884,0.843,0.915
Relative,2007–2021,males,35–44,5,dlbcl,0.863,0.835,0.887
Relative,2007–2021,males,45–54,5,dlbcl,0.811,0.79,0.831
Relative,2007–2021,males,55–64,5,dlbcl,0.762,0.745,0.779
Relative,2007–2021,males,65–74,5,dlbcl,0.691,0.673,0.708
Relative,2007–2021,males,75–84,5,dlbcl,0.559,0.537,0.581
Relative,2007–2021,males,85+,5,dlbcl,0.39,0.342,0.441
Relative,2007–2021,persons,5–14,1,dlbcl,0.956,0.87,0.9860000000000002
Relative,2007–2021,persons,15–24,1,dlbcl,0.947,0.91,0.969
Relative,2007–2021,persons,25–34,1,dlbcl,0.961,0.941,0.975
Relative,2007–2021,persons,35–44,1,dlbcl,0.939,0.923,0.951
Relative,2007–2021,persons,45–54,1,dlbcl,0.909,0.897,0.92
Relative,2007–2021,persons,55–64,1,dlbcl,0.893,0.884,0.901
Relative,2007–2021,persons,65–74,1,dlbcl,0.84,0.83,0.848
Relative,2007–2021,persons,75–84,1,dlbcl,0.699,0.687,0.71
Relative,2007–2021,persons,85+,1,dlbcl,0.501,0.48,0.523
Relative,2007–2021,persons,5–14,2,dlbcl,0.912,0.814,0.96
Relative,2007–2021,persons,15–24,2,dlbcl,0.924,0.883,0.951
Relative,2007–2021,persons,25–34,2,dlbcl,0.922,0.895,0.942
Relative,2007–2021,persons,35–44,2,dlbcl,0.894,0.874,0.91
Relative,2007–2021,persons,45–54,2,dlbcl,0.863,0.849,0.876
Relative,2007–2021,persons,55–64,2,dlbcl,0.837,0.826,0.847
Relative,2007–2021,persons,65–74,2,dlbcl,0.773,0.762,0.783
Relative,2007–2021,persons,75–84,2,dlbcl,0.628,0.615,0.641
Relative,2007–2021,persons,85+,2,dlbcl,0.434,0.411,0.458
Relative,2007–2021,persons,5–14,3,dlbcl,0.912,0.814,0.96
Relative,2007–2021,persons,15–24,3,dlbcl,0.909,0.865,0.939
Relative,2007–2021,persons,25–34,3,dlbcl,0.907,0.879,0.93
Relative,2007–2021,persons,35–44,3,dlbcl,0.88,0.86,0.898
Relative,2007–2021,persons,45–54,3,dlbcl,0.845,0.83,0.859
Relative,2007–2021,persons,55–64,3,dlbcl,0.814,0.802,0.825
Relative,2007–2021,persons,65–74,3,dlbcl,0.743,0.731,0.754
Relative,2007–2021,persons,75–84,3,dlbcl,0.599,0.586,0.613
Relative,2007–2021,persons,85+,3,dlbcl,0.417,0.392,0.443
Relative,2007–2021,persons,5–14,4,dlbcl,0.912,0.814,0.96
Relative,2007–2021,persons,15–24,4,dlbcl,0.898,0.853,0.93
Relative,2007–2021,persons,25–34,4,dlbcl,0.904,0.876,0.927
Relative,2007–2021,persons,35–44,4,dlbcl,0.874,0.854,0.893
Relative,2007–2021,persons,45–54,4,dlbcl,0.829,0.813,0.843
Relative,2007–2021,persons,55–64,4,dlbcl,0.797,0.785,0.809
Relative,2007–2021,persons,65–74,4,dlbcl,0.716,0.704,0.728
Relative,2007–2021,persons,75–84,4,dlbcl,0.575,0.56,0.59
Relative,2007–2021,persons,85+,4,dlbcl,0.401,0.373,0.429
Relative,2007–2021,persons,5–14,5,dlbcl,0.912,0.815,0.96
Relative,2007–2021,persons,15–24,5,dlbcl,0.898,0.853,0.93
Relative,2007–2021,persons,25–34,5,dlbcl,0.898,0.868,0.921
Relative,2007–2021,persons,35–44,5,dlbcl,0.869,0.848,0.888
Relative,2007–2021,persons,45–54,5,dlbcl,0.819,0.803,0.834
Relative,2007–2021,persons,55–64,5,dlbcl,0.78,0.768,0.793
Relative,2007–2021,persons,65–74,5,dlbcl,0.699,0.686,0.711
Relative,2007–2021,persons,75–84,5,dlbcl,0.55,0.534,0.565
Relative,2007–2021,persons,85+,5,dlbcl,0.395,0.363,0.427
Relative,2012–2016,females,5–14,1,dlbcl,NA,NA,NA
Relative,2012–2016,females,15–24,1,dlbcl,0.935,0.763,0.983
Relative,2012–2016,females,25–34,1,dlbcl,0.957,0.871,0.9860000000000002
Relative,2012–2016,females,35–44,1,dlbcl,0.955,0.906,0.978
Relative,2012–2016,females,45–54,1,dlbcl,0.934,0.902,0.956
Relative,2012–2016,females,55–64,1,dlbcl,0.911,0.887,0.931
Relative,2012–2016,females,65–74,1,dlbcl,0.861,0.837,0.882
Relative,2012–2016,females,75–84,1,dlbcl,0.703,0.672,0.732
Relative,2012–2016,females,85+,1,dlbcl,0.51,0.459,0.56
Relative,2012–2016,females,5–14,2,dlbcl,NA,NA,NA
Relative,2012–2016,females,15–24,2,dlbcl,0.935,0.763,0.9840000000000002
Relative,2012–2016,females,25–34,2,dlbcl,0.869,0.763,0.93
Relative,2012–2016,females,35–44,2,dlbcl,0.916,0.859,0.951
Relative,2012–2016,females,45–54,2,dlbcl,0.887,0.849,0.917
Relative,2012–2016,females,55–64,2,dlbcl,0.868,0.84,0.892
Relative,2012–2016,females,65–74,2,dlbcl,0.787,0.759,0.813
Relative,2012–2016,females,75–84,2,dlbcl,0.626,0.592,0.658
Relative,2012–2016,females,85+,2,dlbcl,0.431,0.377,0.485
Relative,2012–2016,females,5–14,3,dlbcl,NA,NA,NA
Relative,2012–2016,females,15–24,3,dlbcl,0.905,0.732,0.969
Relative,2012–2016,females,25–34,3,dlbcl,0.855,0.747,0.92
Relative,2012–2016,females,35–44,3,dlbcl,0.892,0.831,0.933
Relative,2012–2016,females,45–54,3,dlbcl,0.866,0.825,0.898
Relative,2012–2016,females,55–64,3,dlbcl,0.847,0.817,0.873
Relative,2012–2016,females,65–74,3,dlbcl,0.764,0.734,0.792
Relative,2012–2016,females,75–84,3,dlbcl,0.6,0.564,0.633
Relative,2012–2016,females,85+,3,dlbcl,0.413,0.355,0.472
Relative,2012–2016,females,5–14,4,dlbcl,NA,NA,NA
Relative,2012–2016,females,15–24,4,dlbcl,0.905,0.732,0.969
Relative,2012–2016,females,25–34,4,dlbcl,0.856,0.747,0.92
Relative,2012–2016,females,35–44,4,dlbcl,0.881,0.818,0.924
Relative,2012–2016,females,45–54,4,dlbcl,0.854,0.811,0.888
Relative,2012–2016,females,55–64,4,dlbcl,0.838,0.807,0.865
Relative,2012–2016,females,65–74,4,dlbcl,0.75,0.718,0.779
Relative,2012–2016,females,75–84,4,dlbcl,0.568,0.531,0.604
Relative,2012–2016,females,85+,4,dlbcl,0.391,0.329,0.458
Relative,2012–2016,females,5–14,5,dlbcl,NA,NA,NA
Relative,2012–2016,females,15–24,5,dlbcl,0.905,0.732,0.969
Relative,2012–2016,females,25–34,5,dlbcl,0.856,0.748,0.921
Relative,2012–2016,females,35–44,5,dlbcl,0.87,0.806,0.915
Relative,2012–2016,females,45–54,5,dlbcl,0.843,0.799,0.879
Relative,2012–2016,females,55–64,5,dlbcl,0.823,0.79,0.851
Relative,2012–2016,females,65–74,5,dlbcl,0.731,0.699,0.762
Relative,2012–2016,females,75–84,5,dlbcl,0.537,0.498,0.575
Relative,2012–2016,females,85+,5,dlbcl,0.382,0.312,0.457
Relative,2012–2016,males,5–14,1,dlbcl,NA,NA,NA
Relative,2012–2016,males,15–24,1,dlbcl,0.978,0.853,0.997
Relative,2012–2016,males,25–34,1,dlbcl,0.97,0.908,0.9910000000000002
Relative,2012–2016,males,35–44,1,dlbcl,0.944,0.908,0.966
Relative,2012–2016,males,45–54,1,dlbcl,0.91,0.882,0.932
Relative,2012–2016,males,55–64,1,dlbcl,0.889,0.867,0.908
Relative,2012–2016,males,65–74,1,dlbcl,0.855,0.834,0.874
Relative,2012–2016,males,75–84,1,dlbcl,0.706,0.677,0.733
Relative,2012–2016,males,85+,1,dlbcl,0.499,0.445,0.551
Relative,2012–2016,males,5–14,2,dlbcl,NA,NA,NA
Relative,2012–2016,males,15–24,2,dlbcl,0.979,0.853,0.998
Relative,2012–2016,males,25–34,2,dlbcl,0.942,0.873,0.974
Relative,2012–2016,males,35–44,2,dlbcl,0.886,0.84,0.919
Relative,2012–2016,males,45–54,2,dlbcl,0.863,0.83,0.89
Relative,2012–2016,males,55–64,2,dlbcl,0.823,0.797,0.846
Relative,2012–2016,males,65–74,2,dlbcl,0.78,0.755,0.803
Relative,2012–2016,males,75–84,2,dlbcl,0.634,0.602,0.665
Relative,2012–2016,males,85+,2,dlbcl,0.445,0.385,0.505
Relative,2012–2016,males,5–14,3,dlbcl,NA,NA,NA
Relative,2012–2016,males,15–24,3,dlbcl,0.979,0.854,0.998
Relative,2012–2016,males,25–34,3,dlbcl,0.933,0.862,0.969
Relative,2012–2016,males,35–44,3,dlbcl,0.879,0.833,0.914
Relative,2012–2016,males,45–54,3,dlbcl,0.841,0.806,0.87
Relative,2012–2016,males,55–64,3,dlbcl,0.803,0.776,0.828
Relative,2012–2016,males,65–74,3,dlbcl,0.749,0.722,0.774
