scenario,year,subtype,sex,duration,prev_mid,prev_p025,prev_p975,prev_mean
optimistic,2025,follicular,males,2,1683.0721527293836,1594.5306703237966,1778.013659354884,1684.2621752813773
optimistic,2026,follicular,males,2,1722.8285689681932,1628.9858419448833,1821.3854465953425,1724.1914054543759
optimistic,2027,follicular,males,2,1761.994003976295,1664.1153234750368,1864.6048545144947,1763.424784727516
optimistic,2028,follicular,males,2,1798.0908518826327,1695.0492085014182,1907.7302083687093,1799.5559933924485
optimistic,2029,follicular,males,2,1830.0087590192802,1720.2436372101138,1949.0422431076986,1832.1647392400228
optimistic,2030,follicular,males,2,1857.695984514077,1743.2711005370102,1984.346166142814,1861.4643002898383
optimistic,2031,follicular,males,2,1884.53051096318,1764.02133647171,2017.8308861732125,1887.9423143789147
optimistic,2032,follicular,males,2,1909.330498293732,1782.062079664564,2049.0634287086295,1912.4833770133953
optimistic,2033,follicular,males,2,1931.756950500508,1796.8325984730318,2076.111846999064,1935.1731518445029
optimistic,2034,follicular,males,2,1952.5792748443007,1812.485369679485,2109.13625429637,1956.1298816142703
optimistic,2035,follicular,males,2,1971.8105953321833,1826.1432323711501,2137.313348117261,1975.4703435203724
optimistic,2036,follicular,males,2,1990.1080316086686,1836.6575937468397,2163.582437751647,1993.7656110662688
optimistic,2037,follicular,males,2,2005.4727964274198,1844.8616179721935,2188.7410780933255,2009.6225768779289
optimistic,2038,follicular,males,2,2016.822934254918,1848.0940510330959,2208.0529819804697,2020.2964912121267
optimistic,2039,follicular,males,2,2023.4154724918167,1846.917555335141,2220.7613670854817,2026.411412180453
optimistic,2040,follicular,males,2,2025.8088657868875,1842.3738699246046,2231.2310154469105,2028.3797298835466
optimistic,2041,follicular,males,2,2024.2340515234605,1836.6049705387993,2237.098713296454,2026.998679117091
optimistic,2042,follicular,males,2,2021.77925455583,1828.1042323339864,2242.907177325875,2024.521695692879
optimistic,2043,follicular,males,2,2017.7759224171296,1818.9313950033832,2247.6101293772886,2021.483931426161
optimistic,2044,follicular,males,2,2013.7230510357588,1808.6398250689347,2250.189667017813,2017.409917333293
optimistic,2045,follicular,males,2,2009.7225526549555,1797.8248963874196,2252.4523712178825,2012.906616414882
optimistic,2012,follicular,males,3,1659.4811687214433,1650.9124275507104,1666.593637255494,1659.3842300120975
optimistic,2013,follicular,males,3,1648.0608231512504,1639.8720599493097,1656.2174011715556,1647.9224545319978
optimistic,2014,follicular,males,3,1683.6886086270156,1673.959211873975,1691.5166436667726,1683.290023720625
optimistic,2015,follicular,males,3,1707.5556764366193,1697.7691800769433,1715.4378989171025,1707.1570207857087
optimistic,2016,follicular,males,3,1793.5590767042363,1783.0787628937162,1802.0754234141436,1793.193167881701
optimistic,2017,follicular,males,3,1906.8891614289496,1898.3317219658525,1914.6336466384096,1906.885827269653
optimistic,2018,follicular,males,3,1994.9047394801769,1985.7585321504343,2003.1966735406688,1994.7249346412457
optimistic,2019,follicular,males,3,2094.542132924894,2085.995614714857,2102.5425231216536,2094.4669736565
optimistic,2020,follicular,males,3,2199.561524904317,2189.602038073474,2208.3785768970247,2199.4236540814327
optimistic,2021,follicular,males,3,2248.10691620085,2236.630929841295,2258.3565473023586,2247.9909447429022
optimistic,2022,follicular,males,3,2302.0991451049904,2257.925880725054,2349.3592105316498,2302.6190218247802
optimistic,2023,follicular,males,3,2309.2796488689896,2224.865202213005,2400.857021425141,2309.869880363863
optimistic,2024,follicular,males,3,2399.93166589189,2278.012009816049,2537.601747291645,2401.9597646523916
optimistic,2025,follicular,males,3,2459.8536566772486,2331.5661955747078,2603.5584936845084,2462.1723554405066
optimistic,2026,follicular,males,3,2519.561448280494,2382.3396213355422,2666.549394583887,2521.6490000478525
optimistic,2027,follicular,males,3,2576.56100037901,2435.460882994784,2731.458621072175,2580.024909408985
optimistic,2028,follicular,males,3,2631.1119993700204,2483.6589152666174,2796.6237017183616,2635.9514101009568
optimistic,2029,follicular,males,3,2682.025604098664,2525.011612203081,2855.659297652218,2687.091963089212
optimistic,2030,follicular,males,3,2728.7912636135306,2564.0620660156733,2908.4469451432465,2733.330935213918
optimistic,2031,follicular,males,3,2770.748996302774,2595.4839889051455,2960.7683380181184,2775.049411887408
optimistic,2032,follicular,males,3,2809.02589956001,2625.663066152013,3012.0103312765164,2813.4194440918736
optimistic,2033,follicular,males,3,2844.6689342923846,2650.1806536060785,3058.1750556467427,2848.782701076159
optimistic,2034,follicular,males,3,2878.7493811026175,2672.541839124603,3101.9759859830074,2881.5867292802445
optimistic,2035,follicular,males,3,2908.0161389309887,2694.496223378658,3142.9559490035426,2911.8919729578847
optimistic,2036,follicular,males,3,2936.5525389793393,2712.7461950304482,3188.238459572544,2940.7848241558327
optimistic,2037,follicular,males,3,2962.0063202057654,2730.650602976389,3230.6110693711457,2966.304636065776
optimistic,2038,follicular,males,3,2983.2606488607353,2741.2352727013504,3264.265376616629,2986.6872126612525
optimistic,2039,follicular,males,3,2994.357450596419,2741.455300028287,3286.508724656005,2998.547206560736
optimistic,2040,follicular,males,3,2999.9868912010397,2734.181745312854,3307.690582879372,3004.0292538767694
optimistic,2041,follicular,males,3,3000.5280597394635,2725.2833538090163,3319.8472869986667,3003.951198374731
optimistic,2042,follicular,males,3,2996.1297141555806,2712.3067571935953,3325.3858744229983,3000.8297480720717
optimistic,2043,follicular,males,3,2991.795714286383,2696.2200119716963,3333.176962134225,2995.563560733225
optimistic,2044,follicular,males,3,2983.6350148007587,2678.970408033673,3339.6973591805436,2989.5907794361715
optimistic,2045,follicular,males,3,2975.884293916523,2667.9288407477447,3345.4346430762016,2982.1810969442254
optimistic,2012,follicular,males,5,2551.6311476767123,2538.8901028746927,2564.189171880465,2551.5363110657963
optimistic,2013,follicular,males,5,2619.1399149273525,2605.727147700553,2632.5508640629114,2619.1811017644277
optimistic,2014,follicular,males,5,2673.420297579988,2660.9637493035475,2685.8226505565194,2673.325973901677
optimistic,2015,follicular,males,5,2725.4324937370475,2712.6362741524686,2738.0150706500835,2725.245805589852
optimistic,2016,follicular,males,5,2803.745197403122,2789.042715480766,2816.155320457163,2803.467604433101
optimistic,2017,follicular,males,5,2927.6731457883952,2914.4957306709907,2939.6922092516093,2927.661170848409
optimistic,2018,follicular,males,5,3068.6208620240404,3055.1538115906674,3081.9439428995474,3068.6097175029836
optimistic,2019,follicular,males,5,3208.296551062326,3194.7869440276777,3223.0805703769,3208.363349850159
optimistic,2020,follicular,males,5,3406.5603861312084,3392.2065462992136,3419.91221339492,3406.56719087006
optimistic,2021,follicular,males,5,3497.0224140644827,3482.8395683225895,3511.0699245110263,3497.0286820710103
optimistic,2022,follicular,males,5,3583.738992630482,3538.129508734198,3631.0199763630953,3584.3132395155735
optimistic,2023,follicular,males,5,3707.022362665569,3621.30467345388,3797.8047023015274,3707.687837884459
optimistic,2024,follicular,males,5,3796.8468660591343,3671.9407003233728,3933.4256453394037,3798.62618140721
optimistic,2025,follicular,males,5,3839.970807386214,3673.4864322135422,4020.9531584207643,3842.0176665296317
optimistic,2026,follicular,males,5,3961.0907486383885,3752.55467677405,4191.274079977097,3964.4177053908074
optimistic,2027,follicular,males,5,4057.926041874428,3835.997728234979,4292.1121648266635,4059.5787285727056
optimistic,2028,follicular,males,5,4148.006072205299,3917.7497953234715,4393.260938539073,4150.961872110155
optimistic,2029,follicular,males,5,4232.113675300571,3993.375755469465,4490.289625573047,4237.669439560301
optimistic,2030,follicular,males,5,4313.585048710698,4061.5418971498225,4587.185490417738,4318.725950723193
optimistic,2031,follicular,males,5,4384.710267038719,4116.450447354516,4676.6105334463155,4392.383291096601
optimistic,2032,follicular,males,5,4451.724829699897,4168.848144799614,4761.740892447249,4459.410275663648
optimistic,2033,follicular,males,5,4512.698421575951,4215.9439321855725,4835.532938580102,4520.1042675539475
optimistic,2034,follicular,males,5,4568.502767542837,4256.225790356403,4914.645799630538,4575.583133915723
optimistic,2035,follicular,males,5,4619.241590574391,4288.322553284659,4984.375359552745,4626.336757116048
optimistic,2036,follicular,males,5,4667.906119415254,4311.683417161895,5057.19696565287,4673.773594361771
optimistic,2037,follicular,males,5,4708.361511010419,4339.8341921404535,5118.363314046108,4717.383978063174
optimistic,2038,follicular,males,5,4743.737651245263,4357.933702136299,5177.7068584762355,4755.259039489203
optimistic,2039,follicular,males,5,4773.018474904885,4365.380538197674,5227.633038811914,4784.229071881811
optimistic,2040,follicular,males,5,4792.321896101337,4368.919558232768,5265.114308399045,4802.327587033906
optimistic,2041,follicular,males,5,4797.506481293635,4360.59421649692,5291.923502815961,4807.4123545145485
optimistic,2042,follicular,males,5,4794.6086868947,4338.84516477723,5309.896177302774,4805.302378428677
optimistic,2043,follicular,males,5,4786.3621943455055,4312.273274062407,5320.094170243024,4797.1608255893625
optimistic,2044,follicular,males,5,4773.000093599254,4295.026505017874,5324.024639945088,4784.736693194578
optimistic,2045,follicular,males,5,4757.066721699349,4265.433833606159,5327.341905891708,4769.4545341741705
optimistic,2012,follicular,males,10,4330.947189388811,4235.340247250574,4428.2904210326,4330.655223057902
optimistic,2013,follicular,males,10,4432.10644576238,4340.720892867169,4523.321778182336,4431.469873106073
optimistic,2014,follicular,males,10,4568.916053361532,4480.312314575474,4656.347036837671,4568.233681915801
optimistic,2015,follicular,males,10,4689.802822806251,4603.228942648245,4775.619740498215,4689.446000830819
optimistic,2016,follicular,males,10,4813.31883551464,4730.936671491579,4891.827711836537,4813.319728295163
optimistic,2017,follicular,males,10,5038.431159898751,4964.93453669991,5110.279843615586,5037.843022463536
optimistic,2018,follicular,males,10,5240.383820270583,5175.059004221452,5304.324644849856,5240.032545694827
optimistic,2019,follicular,males,10,5434.965882452222,5379.402228583765,5491.740944673793,5435.722305954404
optimistic,2020,follicular,males,10,5682.223721375887,5618.821410411436,5737.77877180217,5681.5177911059345
optimistic,2021,follicular,males,10,5850.286243961209,5772.534738984187,5919.610077159496,5849.392851856391
optimistic,2022,follicular,males,10,6038.347937264096,5960.5489131640525,6121.5767408168285,6037.861326369387
optimistic,2023,follicular,males,10,6270.119680325539,6161.043156659157,6377.290392339253,6269.497612511303
optimistic,2024,follicular,males,10,6480.464451695168,6334.000401439239,6619.288362043748,6479.457586250147
optimistic,2025,follicular,males,10,6695.5790259358655,6507.685936628673,6878.941567371667,6694.301178334606
optimistic,2026,follicular,males,10,6889.524029130852,6660.381847613098,7128.054748255854,6888.858438092647
optimistic,2027,follicular,males,10,7058.531615710369,6784.8683571797455,7346.133499274335,7058.229621908542
optimistic,2028,follicular,males,10,7259.60414716787,6936.543380782502,7589.392397198269,7257.196596518696
optimistic,2029,follicular,males,10,7414.716521625774,7042.4084116820795,7797.760915420187,7417.405844731902
optimistic,2030,follicular,males,10,7525.128613685361,7101.40389106474,7969.657951243807,7531.629649652893
optimistic,2031,follicular,males,10,7702.2188310040465,7225.525937042007,8195.303995540718,7708.849629371742
optimistic,2032,follicular,males,10,7849.836696157089,7353.807871083671,8363.119927513584,7859.538560127313
optimistic,2033,follicular,males,10,7990.308987688726,7460.503225347092,8565.904840812273,8001.351301942427
optimistic,2034,follicular,males,10,8123.67324439748,7565.576274870862,8737.59639181554,8134.009617131325
optimistic,2035,follicular,males,10,8248.435408141244,7657.248523559395,8885.011689026447,8256.799464544585
optimistic,2036,follicular,males,10,8360.173630622205,7728.765365815975,9042.636671879802,8369.30681249486
optimistic,2037,follicular,males,10,8461.882638627787,7786.6604135256075,9186.600426569355,8470.871394555475
optimistic,2038,follicular,males,10,8549.531486699252,7842.977160437897,9324.394404389555,8560.580791859404
optimistic,2039,follicular,males,10,8622.929447114218,7875.045224010242,9470.887127165033,8637.12597339764
optimistic,2040,follicular,males,10,8683.867182922057,7888.398508383562,9582.371663244718,8699.560900979086
optimistic,2041,follicular,males,10,8733.733056678751,7898.114508525408,9677.84645136446,8747.483543072394
optimistic,2042,follicular,males,10,8766.847016191537,7891.346520202207,9754.334658449421,8781.484656237393
optimistic,2043,follicular,males,10,8784.32672780098,7873.5630283355085,9821.239751464373,8800.61794099383
optimistic,2044,follicular,males,10,8785.825116762722,7837.756160809286,9869.052747238284,8804.260107649412
optimistic,2045,follicular,males,10,8771.507422665713,7791.770302581134,9892.951793536666,8792.230765446502
