year,prev_mid,prev_p025,prev_p975,prev_mean,duration,subtype,sex
2037,18431.391455584948,18041.687709963786,18872.497028087768,18444.157647557415,2,total,persons
2038,18732.847245870602,18327.585987747883,19188.741600715784,18744.50045520198,2,total,persons
2039,19009.212889402872,18586.53495770331,19478.45900438416,19021.21717449822,2,total,persons
2040,19259.8682491093,18814.95036498578,19748.648157790965,19272.160321804316,2,total,persons
2041,19486.133675741243,19024.44450698796,19996.270424463895,19499.681457140574,2,total,persons
2042,19692.5418528667,19206.934283871313,20223.66829480543,19707.172732325344,2,total,persons
2043,19885.0974533935,19382.194639898884,20444.13511204101,19900.303640591766,2,total,persons
2044,20076.472351869957,19553.551209262212,20663.554972595786,20090.30958466837,2,total,persons
2045,20268.83649473647,19723.409285982925,20881.243833938457,20281.588983790494,2,total,persons
2012,3887.416409526256,3867.4745497537806,3907.8916139899625,3887.572016649068,3,dlbcl,persons
2013,4018.882049411479,3992.772247271546,4044.5008674407463,4018.4798085189564,3,dlbcl,persons
2014,4149.131527583295,4120.566657135411,4176.194510834475,4148.739860288787,3,dlbcl,persons
2015,4201.022052826853,4172.821026754441,4228.025414086336,4200.6813473798165,3,dlbcl,persons
2016,4307.520725157375,4277.301361397301,4334.976428683302,4306.843536593755,3,dlbcl,persons
2017,4353.620898194733,4327.668313590871,4377.315054585772,4353.15204706417,3,dlbcl,persons
2018,4471.092753468692,4442.85162125251,4498.029529248024,4471.0437840059585,3,dlbcl,persons
2019,4622.730870735128,4593.142092490907,4647.85456701043,4621.778877017084,3,dlbcl,persons
2020,4838.610015523287,4804.542703433802,4868.428088901148,4837.477680790247,3,dlbcl,persons
2021,5011.514414685673,4971.475237826555,5046.471689811506,5010.528304406746,3,dlbcl,persons
2022,5172.421108282275,5094.358387098323,5246.960770252061,5171.131956137392,3,dlbcl,persons
2023,5284.977974585582,5154.60905916338,5419.191582670074,5285.227430662444,3,dlbcl,persons
2024,5434.471095452503,5256.227868652071,5628.007250701182,5437.064974872652,3,dlbcl,persons
2025,5585.791646472098,5400.857829471823,5785.496469201287,5588.010774928868,3,dlbcl,persons
2026,5740.0274582655875,5541.690929045295,5952.725390996714,5740.791303452321,3,dlbcl,persons
2027,5893.674586034245,5684.685444225096,6120.496392837409,5896.038394119209,3,dlbcl,persons
2028,6048.836485637986,5824.717752268074,6299.5224752418635,6051.431425049871,3,dlbcl,persons
2029,6199.229451017849,5958.670970863551,6464.981626037847,6202.713801036709,3,dlbcl,persons
2030,6343.001016471005,6097.792858262667,6623.648378719518,6347.885079158263,3,dlbcl,persons
2031,6482.575127321943,6220.170554347823,6781.5146222704625,6485.980219832091,3,dlbcl,persons
2032,6606.416069980534,6327.409094677269,6924.929365784334,6611.5852294673505,3,dlbcl,persons
2033,6713.669904182547,6415.196695112491,7051.142687586539,6718.537895820339,3,dlbcl,persons
2034,6801.515479701529,6482.876072457802,7163.361656446386,6805.908558382024,3,dlbcl,persons
2035,6888.548887275303,6547.400096576268,7269.923097341782,6891.529482933323,3,dlbcl,persons
2036,6976.661766567071,6615.6499651801105,7378.857333114687,6979.194115543049,3,dlbcl,persons
2037,7063.970860725363,6678.776502860939,7487.603145005509,7066.1247332979,3,dlbcl,persons
2038,7149.833079310569,6736.16076308067,7592.278844673662,7150.088686973611,3,dlbcl,persons
2039,7226.614841049411,6788.7944849951455,7693.194092388797,7226.28564934912,3,dlbcl,persons
2040,7291.589939966956,6831.3131839358175,7785.967090779817,7293.826967734483,3,dlbcl,persons
2041,7349.871209119268,6862.379278978424,7874.422517675611,7352.734277119362,3,dlbcl,persons
2042,7401.202692824855,6887.039820037916,7959.657482443024,7403.58105348968,3,dlbcl,persons
2043,7442.953597860281,6903.6769846629995,8030.532095562825,7448.020887834489,3,dlbcl,persons
2044,7487.268882665213,6918.773692054072,8098.301619145891,7490.123456851654,3,dlbcl,persons
2045,7529.719281903057,6932.696395358755,8177.715755800048,7532.600608238865,3,dlbcl,persons
2012,3029.7265754161003,3019.8369194503666,3038.65929378546,3029.660555565906,3,follicular,persons
2013,3041.6397458318984,3030.35073013699,3051.6527695389254,3041.506294120571,3,follicular,persons
2014,3187.6509537886805,3175.7360698053444,3199.1364029638376,3187.6310471238253,3,follicular,persons
2015,3217.2228384835257,3205.33558377,3228.90353494929,3217.131687842299,3,follicular,persons
2016,3354.1553217202854,3341.950766169736,3366.7306469693194,3353.9080971451167,3,follicular,persons
2017,3550.03563388171,3539.313017675417,3560.436146899901,3550.0245509706565,3,follicular,persons
2018,3689.001010865427,3676.1173632093596,3699.773610246516,3688.78649028343,3,follicular,persons
2019,3799.257460611976,3788.24751733369,3809.8959866667847,3799.0974646322215,3,follicular,persons
2020,3972.4374130234555,3960.035897910594,3983.895865915234,3972.2497402449626,3,follicular,persons
2021,4053.0534570304744,4039.048499986757,4066.2647120644738,4052.980674667628,3,follicular,persons
2022,4164.977277697044,4104.916436789796,4219.9907414222625,4165.031336446179,3,follicular,persons
2023,4137.296362790348,4022.9665798531933,4244.741693674892,4137.505507748083,3,follicular,persons
2024,4289.131547167988,4115.994075323211,4449.696549503563,4289.115771135731,3,follicular,persons
2025,4387.99926578537,4209.59534254015,4555.075194783314,4387.8859830760675,3,follicular,persons
2026,4482.335965514176,4299.707648881817,4657.253793733638,4483.7926371298,3,follicular,persons
2027,4573.932702612003,4387.456703926721,4759.05730553916,4575.923018743988,3,follicular,persons
2028,4660.6691446457335,4463.9568339276075,4853.48291700125,4662.104057913257,3,follicular,persons
2029,4737.456964840012,4534.2977196792735,4943.601519063279,4738.6372914876765,3,follicular,persons
2030,4802.216169789877,4590.68324895723,5020.766006150561,4805.670264320122,3,follicular,persons
2031,4859.642908826036,4636.667708986886,5090.741242527323,4863.654406215108,3,follicular,persons
2032,4907.762969458978,4673.342564033562,5150.733128292307,4912.336959713003,3,follicular,persons
2033,4947.547655367764,4698.905667382771,5207.1255858928625,4951.886089854905,3,follicular,persons
2034,4976.804521602645,4712.996652166651,5250.280218594679,4982.691057685245,3,follicular,persons
2035,5004.959191934912,4730.867154767982,5296.572711527608,5010.74175402986,3,follicular,persons
2036,5031.145260092524,4749.70040754181,5336.001495056382,5037.375742667077,3,follicular,persons
2037,5052.386013355212,4757.973876808466,5368.695456552796,5058.802037382057,3,follicular,persons
2038,5064.86022593606,4755.83261641811,5397.085247835677,5072.162985209131,3,follicular,persons
2039,5064.726000851973,4741.246388110637,5413.3201612881785,5073.976472836709,3,follicular,persons
2040,5055.748350686334,4717.910711691672,5413.745831958691,5064.585098450873,3,follicular,persons
2041,5036.10638735909,4689.50724529948,5407.745468537992,5045.419925518313,3,follicular,persons
2042,5007.633706062223,4656.587424675323,5393.987431356104,5018.055403386076,3,follicular,persons
2043,4973.610853168198,4616.515384238881,5374.771472756261,4984.484248802173,3,follicular,persons
2044,4938.555566556838,4569.974837008124,5345.801007408541,4949.2600486348665,3,follicular,persons
2045,4904.622673262249,4519.883647456854,5324.394178475861,4915.580894299714,3,follicular,persons
2012,539.6587896612575,531.7904504390473,546.9369303425975,539.5620219712929,3,mantle_cell,persons
2013,571.5066274468018,562.0236623543537,579.6666122243951,571.2289845974409,3,mantle_cell,persons
2014,606.7885113936557,596.7946064742599,616.0524041377518,606.7372235176686,3,mantle_cell,persons
2015,640.0372342492401,629.1838413628352,649.46328751885,639.8175295537496,3,mantle_cell,persons
2016,649.1865630699144,637.8770738418759,658.9131937604449,649.0336104711549,3,mantle_cell,persons
2017,702.3118200553499,693.3066714885665,710.9216769777402,702.2841846863488,3,mantle_cell,persons
2018,716.6550383972669,706.9940109001581,726.8814188479654,716.7725204146153,3,mantle_cell,persons
2019,761.8508549094583,752.1201713645486,770.8453168557854,761.6953623108872,3,mantle_cell,persons
2020,783.708050840178,773.3669308576231,793.892346651281,783.5959149456307,3,mantle_cell,persons
2021,768.067489028984,756.8064632661689,779.1544588756113,767.9406124044182,3,mantle_cell,persons
2022,765.2880728052452,738.1107448748867,792.7568736269584,765.3936313586057,3,mantle_cell,persons
2023,761.6205514801459,711.0861166487856,813.7202004117909,762.1189085482845,3,mantle_cell,persons
2024,821.9768488182476,748.5611226869215,899.8457659264308,823.0316989857564,3,mantle_cell,persons
2025,865.3237375847351,788.3281881651702,946.8039616947857,865.8941730095622,3,mantle_cell,persons
2026,910.4137869670412,828.4488497100149,998.1032703620397,910.9535504859102,3,mantle_cell,persons
2027,956.6814826339778,868.9059291211028,1054.0395478307494,958.3731001382673,3,mantle_cell,persons
2028,1005.6310045759997,910.0275865656555,1114.5575606599211,1007.5604250641105,3,mantle_cell,persons
2029,1054.507535404056,949.6400140536061,1177.4987667592725,1056.8963330956392,3,mantle_cell,persons
2030,1102.1994400326653,985.9957763894769,1238.175353583405,1104.9823443000341,3,mantle_cell,persons
2031,1148.931280018842,1020.1234393725883,1297.5642044928732,1150.420911527485,3,mantle_cell,persons
2032,1188.5481159488536,1051.873235192823,1350.8067508002941,1191.5575354953423,3,mantle_cell,persons
2033,1223.9689142533052,1076.8076738592922,1402.2025049702888,1228.0757293564761,3,mantle_cell,persons
2034,1253.79659896107,1097.695849991933,1445.931699749825,1258.9171156253208,3,mantle_cell,persons
2035,1282.3606271408996,1115.8158735048228,1490.4535007635825,1288.6965059703894,3,mantle_cell,persons
2036,1313.0662799089419,1134.5196697033082,1537.1893274848044,1318.7339478246383,3,mantle_cell,persons
2037,1343.624922750711,1151.3740921221988,1584.8898010258217,1348.6997872567201,3,mantle_cell,persons
2038,1372.857970860278,1166.6400008798548,1631.9381308230818,1378.292254470204,3,mantle_cell,persons
2039,1400.0173733044485,1179.0380964754117,1681.0459419269828,1406.1148786912192,3,mantle_cell,persons
2040,1424.3321521095947,1191.8924060770753,1728.7711489158096,1431.5499994160027,3,mantle_cell,persons
2041,1447.5702911797498,1196.9530347635462,1774.0688422951325,1454.274170151158,3,mantle_cell,persons
2042,1468.0672872732039,1201.2987124280965,1811.1200791493325,1473.9597808744193,3,mantle_cell,persons
2043,1482.9741429936098,1203.4486442832524,1848.3219867753728,1490.8066559544563,3,mantle_cell,persons
2044,1497.0770251002764,1203.905827222998,1887.0713072756998,1505.5412240862577,3,mantle_cell,persons
2045,1510.3767172644716,1207.0998400587484,1927.5927303436572,1518.6016284828347,3,mantle_cell,persons
2012,1730.7796102671557,1720.8951594680311,1739.0067824159803,1730.594358583754,3,hodgkin,persons
2013,1777.706700227312,1766.2429977273127,1787.420623118478,1777.5913554787192,3,hodgkin,persons
2014,1800.599428340362,1789.8893735689949,1810.9326169847232,1800.6061549027238,3,hodgkin,persons
2015,1823.6770900034635,1813.5046293433459,1834.0643234577965,1823.605970356358,3,hodgkin,persons
2016,1858.8349360212862,1847.4483248903323,1869.774742730297,1858.6799521422276,3,hodgkin,persons
2017,1903.6570150350976,1893.7954728870945,1913.3931111494244,1903.5276806767326,3,hodgkin,persons
2018,1902.9001241080432,1892.3206232986804,1912.663660404435,1902.7799857708987,3,hodgkin,persons
2019,1938.776975524776,1928.742886840641,1948.3512474740633,1938.7963102172143,3,hodgkin,persons
2020,1997.585247134228,1986.1897382754214,2008.172598606581,1997.5148835484156,3,hodgkin,persons
2021,2103.065169060931,2089.7174597742874,2115.6789294994433,2102.927707477021,3,hodgkin,persons
2022,2155.388906218574,2116.439076318839,2191.5453192670348,2155.6640256538317,3,hodgkin,persons
2023,2189.4770759174226,2120.4850008440812,2257.24588735449,2190.300864149175,3,hodgkin,persons
2024,2223.841090953372,2123.9936763334354,2323.326835319935,2224.562165379349,3,hodgkin,persons
2025,2284.9033454635164,2183.8155512162966,2384.336284408952,2285.9666387667357,3,hodgkin,persons
2026,2343.6710471697174,2240.1213546983927,2445.7633038806566,2344.4630449065917,3,hodgkin,persons
2027,2400.6710423495497,2292.971344765733,2506.110394475982,2401.7904629282575,3,hodgkin,persons
2028,2457.6710281591477,2345.553062896914,2563.7725375797168,2457.6644274963805,3,hodgkin,persons
2029,2511.421415849989,2395.8279205193285,2620.63609132993,2512.286414590702,3,hodgkin,persons
2030,2565.483296508832,2445.3718919994376,2677.6514839582624,2565.800473809054,3,hodgkin,persons
2031,2619.4096000948307,2492.870607775968,2735.1325126469756,2618.4099098629254,3,hodgkin,persons
2032,2670.4427379572808,2539.9784172746004,2788.6158881936235,2669.5347778899004,3,hodgkin,persons
2033,2720.117786039362,2582.687117611382,2841.784324967057,2718.7410525098667,3,hodgkin,persons
2034,2766.6420821113097,2625.5720501027977,2892.168988880538,2765.1868721318524,3,hodgkin,persons
2035,2812.4303075643393,2665.1289967126336,2941.3347561281726,2810.0964091041687,3,hodgkin,persons
2036,2856.227159806269,2704.6902365536644,2988.6604386773356,2853.6594055651894,3,hodgkin,persons
2037,2900.0367709440106,2744.0065807412498,3037.255063801335,2896.687189769998,3,hodgkin,persons
2038,2941.90090960518,2780.4954206106654,3084.1312181357343,2939.7061522768145,3,hodgkin,persons
2039,2984.5182572564518,2816.314148691903,3131.5763299848677,2982.503187915828,3,hodgkin,persons
2040,3026.760990866342,2851.4528232936914,3179.7214480670877,3024.6662838485763,3,hodgkin,persons
2041,3067.6732540115922,2886.918880975344,3227.195402860831,3066.3316584556765,3,hodgkin,persons
2042,3108.6542863645345,2922.1863536232017,3276.1299745936885,3107.368024329522,3,hodgkin,persons
2043,3149.4814216582413,2956.8519174929916,3322.511241594028,3147.859187040367,3,hodgkin,persons
2044,3188.926747284402,2990.4465184638616,3367.585403825708,3186.8689777269597,3,hodgkin,persons
2045,3225.619220561345,3023.485440908639,3409.6785156868327,3223.713354084152,3,hodgkin,persons
2012,11380.838954411327,11351.558660339713,11413.230083392828,11380.656094275015,3,nhl,persons
2013,11818.38917125565,11774.298473916677,11855.660407198575,11817.779224750604,3,nhl,persons
2014,12391.748900269702,12348.419620711096,12431.762647778878,12391.43823882132,3,nhl,persons
2015,12662.246582517335,12618.321786334871,12702.523958628179,12662.34610608742,3,nhl,persons
2016,13137.70917613417,13091.410806689513,13180.312792488661,13137.628779900138,3,nhl,persons
2017,13578.353266276848,13537.426724056308,13613.407010318928,13578.272660407009,3,nhl,persons
2018,14043.321027401907,14001.231511376433,14084.365844426544,14043.58453361121,3,nhl,persons
2019,14461.539348602142,14424.397409319141,14502.717373129944,14461.602725842042,3,nhl,persons
2020,15059.535758518115,15016.761982487684,15106.34769861208,15059.999954378349,3,nhl,persons
2021,15372.110996918927,15323.199108695404,15423.224317657705,15372.488061733007,3,nhl,persons
2022,15833.52469125993,15717.693098994714,15950.776628723892,15834.919609907045,3,nhl,persons
2023,16136.323212985753,15942.436212539262,16337.12378090022,16139.413886324146,3,nhl,persons
2024,16827.51100387397,16545.14915916845,17108.33067500751,16827.967682205122,3,nhl,persons
